,Unnamed: 0,Age,Weight (kg),Height (cm),Gender,BMI,BMR,Allergies,activity_level,Fitness Goals,calories_intake_per_day,carbs_intake_per_day,protein_intake_per_day,Work Out Level
2988,2988,47,94.35377173734553,144.14896928714296,Female,45.40839825146733,1563.145834106803,No Allergy,1.4,Lose Weight,1641.3031258121432,300.9055730655596,82.06515629060716,Beginner
2989,2989,46,65.14629766124037,185.0343747966728,Female,19.027639087674547,1424.057307593582,Gluten,1.4,Healthy Lifestyle,1993.6802306310144,274.13103171176454,74.76300864866305,Intermediate
2990,2990,39,62.08845235741873,161.03988986417085,Female,23.941089205301587,1351.7564977482523,Dairy,1.4,Healthy Lifestyle,1892.4590968475527,260.2131258165386,70.96721613178325,Intermediate
2991,2991,54,47.0063455246426,178.57388059186982,Female,14.740785133036134,1201.662559139983,No Allergy,1.4,Muscle Gain,1850.5603410755737,231.3200426344467,63.087284354849096,Intermediate
2992,2992,49,68.65837683638628,156.1246850655405,Male,28.16763479789429,1479.247638106596,Egg,1.6,Lose Weight,1775.0971657279154,325.4344803834512,88.75485828639576,Advanced
2993,2993,33,69.58320364040627,156.22148223404648,Male,28.511686808375607,1582.934072411712,Dairy,1.2,Lose Weight,1424.6406651705408,261.18412194793245,71.23203325852703,Beginner
2994,2994,46,49.60975702804026,145.9184570268667,Female,23.29950221784484,1159.209803107521,Shellfish,1.2,Healthy Lifestyle,1391.0517637290257,191.26961751274104,52.16444113983846,Intermediate
2995,2995,18,96.7200547841842,199.55808290199224,Male,24.287224517078567,2239.6138137903763,No Allergy,1.4,Healthy Lifestyle,3135.4593393065265,431.12565915464745,117.57972522399474,Beginner
2996,2996,54,55.83064215303667,164.64259218392334,Male,20.596253701961988,1319.8869128148806,Dairy,1.2,Healthy Lifestyle,1583.8642953778567,217.7813406144553,59.39491107666962,Beginner
2997,2997,42,83.90496513256377,179.70463074635072,Female,25.98179335940856,1598.3271586330118,Gluten,1.6,Lose Weight,1917.9925903596143,351.6319748992626,95.89962951798071,Advanced
2998,2998,19,65.43383257532865,176.4324855682839,Female,21.02060703604492,1516.9774901146077,No Allergy,1.9,Healthy Lifestyle,2882.2572312177545,396.3103692924413,108.0846461706658,Intermediate
2999,2999,38,90.97519373763949,142.711216116607,Female,44.66905605868761,1566.419964021201,Peanuts,1.4,Lose Weight,1644.7409622222608,301.5358430740812,82.23704811111304,Beginner
3000,3000,60,46.995272825126,183.68785475865647,Female,13.92814536710165,1191.423261856258,Gluten,1.4,Muscle Gain,1834.7918232586374,229.34897790732967,62.54972124745354,Beginner
3001,3001,53,57.29647527546949,163.09131504564843,Male,21.541018664939397,1337.757100169532,Gluten,1.2,Healthy Lifestyle,1605.3085202034383,220.7299215279728,60.19906950762893,Intermediate
3002,3002,41,52.03593680838011,176.46411659819177,Male,16.710543102241218,1399.5817409765907,Gluten,1.9,Muscle Gain,2925.1258386410746,365.6407298301343,99.72019904458207,Beginner
3003,3003,43,49.3467167553823,152.86951806629227,Female,21.116234178372142,1191.3018568063935,Dairy,1.6,Healthy Lifestyle,1906.0829708902304,262.0864084974067,71.47811140838363,Intermediate
3004,3004,19,76.97959964899646,179.54716452390312,Female,23.879132544551,1633.390473649322,Shellfish,1.4,Healthy Lifestyle,2286.7466631090506,314.4276661774945,85.75299986658939,Beginner
3005,3005,59,89.31579740599186,152.43078508904665,Male,38.43995822553413,1681.498075490408,Gluten,1.9,Lose Weight,2396.1347575738314,439.2913722218691,119.80673787869156,Beginner
3006,3006,58,83.51226251462532,191.47489812702167,Male,22.77857520088314,1796.7978170200126,No Allergy,1.9,Healthy Lifestyle,3413.915852338024,469.4134296964783,128.0218444626759,Advanced
3007,3007,29,90.2736583254385,170.10600891922022,Male,31.197639277896624,1949.4639373892376,Gluten,1.2,Lose Weight,1754.5175436503139,321.66154966922426,87.72587718251569,Intermediate
3008,3008,33,66.87045624216356,141.95202905621952,Male,33.185707189415474,1478.112289717063,Gluten,1.4,Lose Weight,1552.0179042029163,284.5366157705347,77.60089521014581,Intermediate
3009,3009,47,83.54471768701211,171.59915199358588,Female,28.371919643384047,1548.2351773279302,Egg,1.9,Lose Weight,2206.2351276923,404.4764400769217,110.311756384615,Intermediate
3010,3010,47,54.64590724582203,160.04916674942203,Male,21.332944609186143,1321.7101706027545,Egg,1.4,Healthy Lifestyle,1850.394238843856,254.4292078410302,69.38978395664459,Advanced
3011,3011,20,80.17396093537724,152.7833705130644,Female,34.346395523044364,1575.684498618907,Egg,1.4,Lose Weight,1654.4687235498518,303.3192659841396,82.7234361774926,Advanced
3012,3012,28,96.43040936271188,186.15313348311628,Male,27.827443418777424,2114.633081817726,No Allergy,1.9,Lose Weight,3013.35214159026,552.447892624881,150.66760707951298,Beginner
3013,3013,29,47.50529540396046,194.72678998369847,Male,12.528255842931522,1494.6513076586273,Shellfish,1.4,Muscle Gain,2301.763013794286,287.72037672428576,78.46919365207793,Advanced
3014,3014,51,75.19140592397757,196.14930444432628,Female,19.543154277118436,1529.7284757475434,Dairy,1.9,Healthy Lifestyle,2906.4841039203325,399.6415642890457,108.99315389701246,Advanced
3015,3015,35,94.67750679037827,194.4987764317177,Male,25.02724618621801,2091.461186566511,No Allergy,1.6,Lose Weight,2509.7534238798135,460.1214610446325,125.48767119399066,Advanced
3016,3016,56,66.22824698002825,157.93104691491402,Male,26.552672022483616,1415.620918936111,Peanuts,1.6,Lose Weight,1698.7451027233328,311.43660216594446,84.93725513616666,Intermediate
3017,3017,23,93.10785005845624,191.75041206478195,Male,25.32291438745308,2125.367094732027,Gluten,1.6,Lose Weight,2550.4405136784326,467.580760841046,127.5220256839216,Beginner
3018,3018,20,78.54392786556733,140.51020314051982,Male,39.782941631383146,1701.3834664863602,Dairy,1.6,Lose Weight,2041.6601597836325,374.3043626269993,102.0830079891816,Beginner
3019,3019,18,78.07661515067895,183.9282189891641,Female,23.079385753575263,1661.4370827267587,Egg,1.4,Healthy Lifestyle,2326.011915817462,319.82663842490103,87.22544684315483,Beginner
3020,3020,26,92.48970793763542,170.7143920961315,Female,31.73606933112112,1719.13851601313,Peanuts,1.6,Lose Weight,2062.966219215756,378.2104735228887,103.1483109607878,Intermediate
3021,3021,50,86.95570775817141,177.116845280579,Male,27.71905102857244,1819.4413573377212,Dairy,1.4,Lose Weight,1910.4134252046074,350.2424612875114,95.52067126023036,Intermediate
3022,3022,23,69.5873646203199,184.055627889674,Female,20.541501543533528,1561.6816958463082,Peanuts,1.6,Healthy Lifestyle,2498.690713354093,343.5699730861879,93.7009017507785,Beginner
3023,3023,41,53.26014271241737,169.89865383068886,Male,18.45110796920938,1384.474771651731,Dairy,1.4,Muscle Gain,2132.0911483436666,266.5113935429583,72.68492551171589,Beginner
3024,3024,23,90.9029041821624,169.35651456219813,Male,31.693773078236998,1988.3591207124184,Dairy,1.6,Lose Weight,2386.0309448549024,437.4390065567321,119.30154724274512,Advanced
3025,3025,28,68.64306851621271,146.22083281003074,Female,32.10540723881695,1414.0875946148942,Dairy,1.9,Lose Weight,2015.0748223262244,369.43038409314113,100.75374111631122,Advanced
3026,3026,47,69.22275584002266,162.47129123217186,Male,26.22379982032453,1528.6199866119764,Peanuts,1.2,Lose Weight,1375.7579879507791,252.2222977909761,68.78789939753894,Beginner
3027,3027,51,90.55824266579909,185.5053082268532,Female,26.31572281488369,1638.8505148174352,No Allergy,1.4,Lose Weight,1720.7930405583068,315.47872410235624,86.03965202791534,Advanced
3028,3028,38,46.66474113018071,166.4690601235989,Female,16.839213600752828,1230.2830094936903,No Allergy,1.2,Muscle Gain,1623.9735725316714,202.9966965664589,55.36273542721607,Intermediate
3029,3029,30,87.11574529113955,171.60632164137365,Male,29.582174305553647,1908.6803772223489,Egg,1.2,Lose Weight,1717.812339500114,314.9322622416876,85.8906169750057,Beginner
3030,3030,40,79.41760618889774,187.8663354551813,Male,22.501883107620475,1826.8102139620785,No Allergy,1.2,Healthy Lifestyle,2192.172256754494,301.42368530374296,82.20645962829352,Beginner
3031,3031,50,63.007253643722336,191.09221675943363,Male,17.25458638210448,1565.6717252934704,No Allergy,1.2,Muscle Gain,2066.686677387381,258.33583467342265,70.45522763820617,Advanced
3032,3032,36,92.8258796333051,168.84221168427533,Female,32.56169534160411,1673.147080767057,Dairy,1.2,Lose Weight,1505.8323726903516,276.06926832656444,75.29161863451758,Advanced
3033,3033,30,88.57652749925165,189.6394131603636,Male,24.629831744130225,2014.7912826640595,Egg,1.6,Healthy Lifestyle,3223.666052262495,443.2540821860931,120.88747695984355,Beginner
3034,3034,60,84.08620178462249,167.83315840701235,Male,29.851709082364188,1679.67617250384,Egg,1.4,Lose Weight,1763.659981129032,323.3376632069892,88.18299905645158,Intermediate
3035,3035,39,57.26546664621596,191.95644685142648,Female,15.541301976825356,1402.9378424232782,Peanuts,1.2,Muscle Gain,1851.877951998727,231.4847439998409,63.13220290904752,Advanced
3036,3036,33,46.00472761386143,164.0910600682528,Female,17.085693933805928,1238.4628203368238,Dairy,1.2,Muscle Gain,1634.7709228446074,204.34636535557595,55.73082691515707,Intermediate
3037,3037,46,58.02926221393476,142.7070904301723,Male,28.49416571011698,1289.489352854481,Peanuts,1.6,Lose Weight,1547.3872234253772,283.68765762798586,77.36936117126886,Beginner
3038,3038,35,82.3319266382914,147.3264403491332,Male,37.93210001523611,1699.6874084086803,No Allergy,1.9,Lose Weight,2422.05455698237,444.0433354467678,121.10272784911848,Intermediate
3039,3039,51,75.37181788111513,189.3126697913372,Female,21.03050152752404,1510.2168509602343,Dairy,1.4,Healthy Lifestyle,2114.303591344328,290.7167438098451,79.28638467541231,Advanced
3040,3040,19,69.92512973154078,147.81834072593213,Male,32.00196418499348,1626.6661801572002,No Allergy,1.2,Lose Weight,1463.99956214148,268.39991972593805,73.199978107074,Advanced
3041,3041,48,78.94615363106189,187.27019623763752,Male,22.51094071721845,1772.2172919397583,Egg,1.6,Healthy Lifestyle,2835.547667103614,389.8878042267469,106.33303751638552,Intermediate
3042,3042,35,60.478062966694914,163.4430079362461,Female,22.639413944421197,1361.6300868395183,No Allergy,1.2,Healthy Lifestyle,1633.956104207422,224.66896432852053,61.27335390777832,Advanced
3043,3043,22,69.83791589285275,172.58081288179392,Female,23.44802401077181,1532.7795665690069,Egg,1.4,Healthy Lifestyle,2145.891393196609,295.0600665645338,80.47092724487285,Beginner
3044,3044,22,53.86520175392772,149.55846662254885,Female,24.08165238995304,1313.756650215226,Shellfish,1.2,Healthy Lifestyle,1576.5079802582711,216.7698472855123,59.11904925968516,Intermediate
3045,3045,54,83.99738355151983,194.7615902959893,Female,22.144156100537884,1593.8682124378788,Gluten,1.2,Healthy Lifestyle,1912.6418549254545,262.98825505225,71.72406955970455,Advanced
3046,3046,53,56.05836648449213,184.8530482251956,Female,16.405414414486142,1309.149458283755,Peanuts,1.9,Muscle Gain,2736.122367813048,342.015295976631,93.27689890271752,Beginner
3047,3047,30,87.36069227781991,169.15064565228653,Female,30.532948641297327,1649.5460217237844,Gluten,1.9,Lose Weight,2350.6030809563927,430.9438981753387,117.53015404781962,Beginner
3048,3048,38,63.46507106408912,193.5255099781785,Female,16.945653799978746,1469.4565420420292,Egg,1.2,Muscle Gain,1939.6826354954787,242.46032943693484,66.12554439189131,Intermediate
3049,3049,50,61.31967906937133,195.3402671593816,Male,16.07001634561837,1563.4496825902402,Peanuts,1.9,Muscle Gain,3267.609836613602,408.45122957670026,111.39578988455462,Advanced
3050,3050,36,89.86421569309617,185.64751242484823,Female,26.074051542341092,1697.82339600624,Dairy,1.2,Lose Weight,1528.041056405616,280.1408603410296,76.40205282028079,Advanced
3051,3051,50,88.50731471939073,160.80856606661902,Female,34.22636724170275,1547.7050768845918,No Allergy,1.2,Lose Weight,1392.9345691961325,255.37133768595768,69.64672845980662,Advanced
3052,3052,53,83.49212597034168,174.61868401895123,Female,27.38193264645014,1531.1233719384604,Dairy,1.6,Lose Weight,1837.3480463261526,336.8471418264614,91.86740231630765,Advanced
3053,3053,22,61.41207086013756,155.64217792104117,Male,25.35123632169261,1533.1323251563397,Shellfish,1.6,Lose Weight,1839.7587901876082,337.2891115343948,91.98793950938038,Intermediate
3054,3054,47,87.8680692360335,153.02452155950138,Male,37.52399098137306,1733.076202519188,Peanuts,1.9,Lose Weight,2469.6335885898425,452.7661579081378,123.48167942949212,Intermediate
3055,3055,44,68.14737696759495,155.28621346326184,Male,28.260727923304756,1496.7629476450634,Shellfish,1.2,Lose Weight,1347.086652880557,246.96588636143548,67.35433264402785,Advanced
3056,3056,31,84.36930996334921,146.15819029606178,Male,39.49464214326707,1744.08380080979,Gluten,1.2,Lose Weight,1569.6754207288109,287.7738271336153,78.48377103644054,Beginner
3057,3057,60,76.5601213717347,174.77368607778135,Male,25.064008061355352,1612.1568655044025,Gluten,1.4,Lose Weight,1692.7647087796224,310.34019660959746,84.63823543898111,Beginner
3058,3058,18,98.61253938328365,196.2257237554553,Male,25.610630084341945,2248.975438420281,Shellfish,1.9,Lose Weight,3204.7899997489003,587.5448332872984,160.239499987445,Beginner
3059,3059,30,69.6600653780911,154.2399168957075,Female,29.28129719787545,1439.6748870941103,Shellfish,1.2,Lose Weight,1295.7073983846992,237.5463563705282,64.78536991923495,Beginner
3060,3060,21,94.04282750935056,140.94722311781942,Male,47.33829701401607,1905.442483885185,Egg,1.6,Lose Weight,2286.530980662222,419.1973464547408,114.3265490331111,Intermediate
3061,3061,40,95.8345794817551,144.9950598673654,Female,45.58435669954029,1609.7700519368875,Egg,1.9,Lose Weight,2293.9223240100646,420.5524260685119,114.69611620050324,Intermediate
3062,3062,50,65.9635084621327,149.94491162427607,Male,29.33866050366034,1407.8107537520928,No Allergy,1.9,Lose Weight,2006.1303240967322,367.7905594177343,100.3065162048366,Beginner
3063,3063,46,94.56838458104755,157.98720974175797,Male,37.88803767476231,1852.3332677829903,No Allergy,1.6,Lose Weight,2222.7999213395888,407.513318912258,111.13999606697944,Intermediate
3064,3064,48,60.3083428165322,150.95820262431133,Male,26.46451639955469,1348.2652831071523,Shellfish,1.6,Lose Weight,1617.9183397285829,296.6183622835736,80.89591698642914,Beginner
3065,3065,19,85.85662436834258,188.99211103850115,Male,24.03734280124913,2037.6933375364529,Peanuts,1.2,Healthy Lifestyle,2445.232005043743,336.2194006935147,91.69620018914036,Intermediate
3066,3066,41,91.97390521943086,178.40955889234243,Female,28.89537853310365,1673.2585150125542,Gluten,1.6,Lose Weight,2007.9102180150653,368.116873302762,100.39551090075328,Beginner
3067,3067,49,62.534961360304976,174.3656379220448,Male,20.568427006960945,1484.750573731899,Shellfish,1.9,Healthy Lifestyle,2821.026090090608,387.8910873874586,105.7884783783978,Beginner
3068,3068,53,87.44627310546878,149.54833606204346,Male,39.10012397367674,1676.681185555712,Peanuts,1.2,Lose Weight,1509.0130670001408,276.6523956166925,75.45065335000703,Advanced
3069,3069,40,95.5711387016887,149.1468471158349,Female,42.9633963964899,1620.196251939372,Gluten,1.4,Lose Weight,1701.2060645363404,311.8877784983291,85.06030322681701,Beginner
3070,3070,21,63.69086892592166,155.99722359552692,Female,26.172393186395343,1428.89186365694,Peanuts,1.9,Lose Weight,2036.1709057111398,373.2979993803757,101.80854528555696,Intermediate
3071,3071,21,61.43950147476821,192.35889001495883,Female,16.604398907493014,1520.721911403524,No Allergy,1.9,Muscle Gain,3178.3087948333655,397.2885993541707,108.35143618750108,Advanced
3072,3072,28,68.80602372937481,181.76211855239333,Female,20.826663916709784,1525.7013447008435,Shellfish,1.4,Healthy Lifestyle,2135.981882581181,293.6975088549124,80.09932059679427,Beginner
3073,3073,55,60.93901494038132,183.8837819001322,Female,18.02223196774606,1342.6180274803155,Dairy,1.4,Muscle Gain,2067.631762319686,258.45397028996075,70.48744644271656,Advanced
3074,3074,36,56.85985113768544,155.20415527266056,Female,23.60472958356564,1298.3185165048797,Gluten,1.9,Healthy Lifestyle,2466.805181359271,339.1857124368998,92.50519430097266,Beginner
3075,3075,33,66.85371549905189,140.6702990176112,Male,33.78475140237387,1471.7369915263146,No Allergy,1.4,Lose Weight,1545.32384110263,283.3093708688156,77.2661920551315,Beginner
3076,3076,36,77.00511229168107,185.0872259747541,Male,22.47846576012146,1803.861086824496,Egg,1.4,Healthy Lifestyle,2525.4055215542944,347.24325921371553,94.70270705828604,Advanced
3077,3077,42,53.895512365625486,198.3085570742708,Male,13.70470513500608,1523.6489445617106,Gluten,1.9,Muscle Gain,3184.4262941339753,398.0532867667469,108.55998730002187,Intermediate
3078,3078,22,64.18043238436384,181.17320292917003,Female,19.5530591559775,1507.0840409327811,Peanuts,1.2,Healthy Lifestyle,1808.500849119337,248.6688667539089,67.81878184197515,Advanced
3079,3079,18,92.1429518573472,160.5437960160719,Female,35.749919313856175,1719.0635558826802,Egg,1.2,Lose Weight,1547.1572002944122,283.6454867206423,77.35786001472061,Intermediate
3080,3080,39,77.36704868753607,192.5476288878584,Female,20.8679448538146,1590.6486535082315,Dairy,1.6,Healthy Lifestyle,2545.0378456131707,349.942703771811,95.43891921049388,Intermediate
3081,3081,20,72.1935314545942,192.1162591651548,Male,19.56005372531846,1863.9646686307765,Dairy,1.9,Healthy Lifestyle,3541.532870398475,486.9607696797904,132.8074826399428,Beginner
3082,3082,53,74.33668534840209,140.3396412008536,Female,37.74352590442987,1340.2665378569186,Gluten,1.9,Lose Weight,1909.879816446109,350.14463301512,95.49399082230543,Advanced
3083,3083,24,45.95921699439534,156.3287461476215,Male,18.805935049162763,1318.05128283635,Shellfish,1.4,Healthy Lifestyle,1845.27179597089,253.7248719459974,69.19769234890838,Advanced
3084,3084,58,96.42996158719608,177.6404391047058,Female,30.55823861056043,1638.470935143181,Dairy,1.6,Lose Weight,1966.1651221718166,360.4636057314999,98.30825610859084,Beginner
3085,3085,57,65.25789187070976,148.7811598417576,Male,29.480657143709067,1353.0337634724935,No Allergy,1.9,Lose Weight,1928.0731129483033,353.48007070718893,96.40365564741516,Beginner
3086,3086,43,90.3489385369652,182.94248747614057,Female,26.995656586046195,1663.6154608524007,Egg,1.9,Lose Weight,2370.652031714671,434.6195391476897,118.53260158573354,Beginner
3087,3087,26,63.32074501582301,193.8830480069436,Female,16.84481861465737,1521.1896118868267,Dairy,1.6,Muscle Gain,2677.2937169208153,334.6617146151019,91.2713767132096,Intermediate
3088,3088,19,85.69739392479767,186.2547075930045,Female,24.7031933974667,1734.783885745732,Gluten,1.9,Healthy Lifestyle,3296.089382916891,453.2122901510725,123.6033518593834,Intermediate
3089,3089,20,87.75683484633939,197.986299085,Female,22.387761719664745,1785.8420063894305,Shellfish,1.4,Healthy Lifestyle,2500.1788089452025,343.7745862299654,93.75670533544508,Advanced
3090,3090,26,54.860189392423294,163.7224618621486,Female,20.46636757315175,1349.5173581606746,Shellfish,1.2,Healthy Lifestyle,1619.4208297928094,222.6703640965113,60.72828111723035,Intermediate
3091,3091,19,90.42288804951782,166.72961723915844,Male,32.52766343701154,1992.029864330112,Egg,1.2,Lose Weight,1792.8268778971008,328.6849276144685,89.64134389485504,Advanced
3092,3092,53,99.83097810734968,147.442619376825,Female,45.92183679816058,1598.0172893880665,Gluten,1.9,Lose Weight,2277.1746373779947,417.4820168526324,113.85873186889974,Intermediate
3093,3093,37,71.93376248686562,182.9570236487325,Female,21.48991034016823,1519.3553609798198,Dairy,1.9,Healthy Lifestyle,2886.775185861657,396.931588055978,108.25406946981217,Advanced
3094,3094,47,85.93817733151718,140.44886088315133,Male,43.56620152719763,1646.8708450885792,Peanuts,1.9,Lose Weight,2346.7909542512252,430.24500827939136,117.33954771256128,Intermediate
3095,3095,21,48.04795096831284,175.73028030979398,Female,15.558999545166268,1345.3748110037309,Shellfish,1.9,Muscle Gain,2811.8333549977974,351.4791693747247,95.8579552840158,Beginner
3096,3096,25,91.41465852421156,183.77666387369783,Female,27.06668785012101,1753.9944520541,Dairy,1.2,Lose Weight,1578.59500684869,289.40908458892653,78.9297503424345,Advanced
3097,3097,35,50.3042802547905,185.7882894235358,Male,14.573647716809427,1455.1914435169767,No Allergy,1.9,Muscle Gain,3041.350116950482,380.1687646188102,103.68239035058458,Intermediate
3098,3098,55,91.22359563558312,147.37710315468703,Male,41.999793458507455,1705.5122287692504,Shellfish,1.6,Lose Weight,2046.6146745231008,375.2126903292352,102.33073372615505,Beginner
3099,3099,43,47.95165667265229,144.3371389304681,Female,23.01693182257882,1151.9684256586058,No Allergy,1.4,Healthy Lifestyle,1612.755795922048,221.7539219392816,60.4783423470768,Beginner
3100,3100,38,68.74411225320684,186.2465333133744,Male,19.817967523431925,1687.397985227096,Peanuts,1.2,Healthy Lifestyle,2024.877582272515,278.42066756247084,75.9329093352193,Beginner
3101,3101,45,70.87545051333383,166.82688713096786,Female,25.46617621951552,1424.9579872285362,Egg,1.9,Lose Weight,2030.5651318006642,372.2702741634552,101.5282565900332,Advanced
3102,3102,24,83.23250510223018,170.4400669896349,Female,28.651645798599223,1641.3473022142114,Egg,1.4,Lose Weight,1723.414667324922,315.9593556762357,86.17073336624608,Beginner
3103,3103,33,67.87720204700537,147.75620784963317,Female,31.09084024043516,1390.1122192468222,No Allergy,1.4,Lose Weight,1459.617830209163,267.59660220501326,72.98089151045815,Intermediate
3104,3104,23,48.60058351183477,149.7415027513734,Female,21.6749003294844,1261.311771257691,Egg,1.6,Healthy Lifestyle,2018.0988340123056,277.488589676692,75.67870627546145,Advanced
3105,3105,28,95.89557265856504,176.6653925392361,Male,30.72526176269205,2061.93620570259,No Allergy,1.9,Lose Weight,2938.2590931261907,538.6808337398016,146.91295465630952,Beginner
3106,3106,46,91.8109711619043,180.6875512924271,Female,28.121476332746354,1657.1590842380683,Gluten,1.4,Lose Weight,1740.017038449972,319.00312371582817,87.00085192249858,Intermediate
3107,3107,53,99.96195119420582,176.89157111794964,Male,31.94629120566019,1975.573909943816,Shellfish,1.2,Lose Weight,1778.0165189494348,325.9696951407297,88.90082594747172,Beginner
3108,3108,43,71.05704297436932,143.6503854242058,Female,34.43448081447521,1363.496370428183,Shellfish,1.6,Lose Weight,1636.1956445138194,299.9692014942002,81.80978222569097,Advanced
3109,3109,37,93.4705406445946,193.63299208838612,Female,24.92964200185449,1751.5800988303863,Gluten,1.9,Healthy Lifestyle,3328.0021877777344,457.6003008194385,124.80008204166504,Advanced
3110,3110,24,64.29804222859362,169.90638730882876,Male,22.272980572385187,1628.8956244315382,Shellfish,1.6,Healthy Lifestyle,2606.2329990904614,358.35703737493844,97.7337374658923,Beginner
3111,3111,50,61.49505189082795,152.0868423496253,Female,26.58623787010549,1270.9027824336254,Peanuts,1.2,Lose Weight,1143.8125041902626,209.69895910154816,57.190625209513136,Advanced
3112,3112,59,80.72881716234528,173.54030763995073,Male,26.80574384990224,1667.7628998880634,No Allergy,1.9,Lose Weight,2376.5621323404903,435.70305759575655,118.8281066170245,Advanced
3113,3113,39,69.05233924906635,194.1434712857085,Male,18.32030984384553,1723.7477076198572,Dairy,1.2,Muscle Gain,2275.3469740582113,284.4183717572764,77.56864684289356,Intermediate
3114,3114,28,66.86524863178383,165.57869395690537,Female,24.38886324503341,1457.618747976598,Peanuts,1.9,Healthy Lifestyle,2769.475621155536,380.8028979088862,103.8553357933326,Intermediate
3115,3115,36,80.4482718483342,159.10469045932132,Male,31.779770256442816,1725.2989074664165,Peanuts,1.2,Lose Weight,1552.7690167197748,284.6743197319587,77.63845083598873,Advanced
3116,3116,40,54.21626594983907,146.6460389421089,Male,25.21093365503668,1291.371655813175,Peanuts,1.4,Lose Weight,1355.9402386038337,248.5890437440362,67.79701193019167,Advanced
3117,3117,18,85.54680112885862,185.13565761336625,Female,24.95879582827108,1734.2545373247642,Egg,1.6,Healthy Lifestyle,2774.807259719623,381.53599821144815,104.05527223948586,Advanced
3118,3118,59,50.04884988641406,147.71703203820022,Male,22.936806757019905,1132.8174786796123,Egg,1.2,Healthy Lifestyle,1359.3809744155349,186.91488398213605,50.97678654058256,Beginner
3119,3119,55,99.97802715336512,178.0984215257584,Female,31.51987031308972,1685.6887269739666,Peanuts,1.9,Lose Weight,2402.1064359379025,440.3861799219488,120.10532179689513,Advanced
3120,3120,24,99.61560019136644,152.0008717336572,Male,43.11567589697052,2016.116379213557,Shellfish,1.6,Lose Weight,2419.339655056269,443.54560342698267,120.96698275281344,Advanced
3121,3121,31,95.65156501086004,185.4963978165969,Female,27.79848446092941,1772.52086209124,No Allergy,1.2,Lose Weight,1595.2687758821162,292.46594224505463,79.76343879410581,Advanced
3122,3122,20,98.727516751465,157.3022828905172,Female,39.89956515663359,1761.2488197956193,Dairy,1.4,Lose Weight,1849.3112607854,339.0403978106567,92.46556303927,Intermediate
3123,3123,41,66.71712571266028,161.35142127928273,Female,25.62664408946865,1386.8629645881874,Egg,1.6,Lose Weight,1664.235557505825,305.1098522094013,83.21177787529125,Intermediate
3124,3124,39,83.17898393645261,149.37198771849498,Female,37.2799473606041,1510.6334824122748,Egg,1.9,Lose Weight,2152.6527124374916,394.6529972802068,107.63263562187456,Beginner
3125,3125,23,84.6799148086027,192.404844397283,Female,22.874331319818012,1727.108380177932,Shellfish,1.4,Healthy Lifestyle,2417.9517322491047,332.4683631842519,90.67318995934144,Intermediate
3126,3126,39,70.27340065373618,165.22474990291568,Male,25.74190978803192,1601.3253233421958,Shellfish,1.2,Lose Weight,1441.1927910079762,264.2186783514623,72.0596395503988,Advanced
3127,3127,36,46.438070397553325,161.42818598759845,Female,17.820317297514237,1221.2303571557557,Peanuts,1.9,Muscle Gain,2552.3714464555296,319.0464308069412,87.0126629473476,Advanced
3128,3128,50,75.74751320519427,140.63859529602587,Male,38.29652247089741,1494.2260532356158,Shellfish,1.2,Lose Weight,1344.8034479120543,246.54729878387664,67.24017239560271,Beginner
3129,3129,22,99.1575183677576,156.07680722541636,Female,40.70510734225317,1752.7685211309945,Shellfish,1.9,Lose Weight,2497.695142611667,457.9107761454723,124.88475713058334,Beginner
3130,3130,42,66.50379206480707,182.9133373553183,Male,19.87722080520952,1618.680408260393,No Allergy,1.4,Healthy Lifestyle,2266.1525715645503,311.5959785901257,84.98072143367064,Intermediate
3131,3131,35,66.4005598066677,157.385196639488,Female,26.806738560456036,1397.6283157213902,Peanuts,1.4,Lose Weight,1467.5097315074595,269.0434507763676,73.37548657537297,Intermediate
3132,3132,36,69.59725804315663,185.8989657624002,Female,20.139013017387704,1511.193841056985,Dairy,1.6,Healthy Lifestyle,2417.9101456911767,332.46264503253684,90.67163046341912,Advanced
3133,3133,40,55.714840868492985,154.9739120985304,Male,23.19816866904024,1351.4135272760482,Shellfish,1.4,Healthy Lifestyle,1891.9789381864675,260.1471040006393,70.94921018199253,Intermediate
3134,3134,39,94.52832903568068,155.28043946353057,Male,39.20382825996786,1878.5458530764972,Egg,1.6,Lose Weight,2254.255023691797,413.2800876768295,112.71275118458983,Beginner
3135,3135,43,74.07535500924543,143.55512698010264,Female,35.94482108115603,1391.1115911548504,No Allergy,1.2,Lose Weight,1252.0004320393655,229.5334125405504,62.600021601968265,Advanced
3136,3136,47,89.02029076419436,162.57683841743457,Male,33.67996729146302,1794.3540829331805,Gluten,1.2,Lose Weight,1614.9186746398623,296.0684236839748,80.74593373199312,Beginner
3137,3137,53,84.76655495660525,192.45922466401672,Female,22.884797263798237,1598.1780116928526,Dairy,1.9,Healthy Lifestyle,3036.53822221642,417.52400555475776,113.87018333311576,Intermediate
3138,3138,36,92.9484222746141,167.60840698513533,Male,33.08646930513286,1933.5727583346693,No Allergy,1.9,Lose Weight,2755.341180626904,505.1458831149324,137.76705903134518,Beginner
3139,3139,59,97.8332762792957,173.1281592037837,Female,32.64007701538123,1633.1383429679693,Dairy,1.2,Lose Weight,1469.8245086711722,269.46782658971495,73.49122543355861,Intermediate
